player,season_end,pre_recognition,pre_traditional_production,pre_team_achievement,pre_prime_raw,pre_prime_score,pre_statistical_impact,pre_postseason_perf
Spencer Dinwiddie,2017,0.0,12.14639972499912,0.0,7.614747406453049,28.960370245163922,12.393421052631581,0.0
Kris Dunn,2017,0.0,10.5431483223178,0.0,0.040969923668262576,15.075111526725149,-5.2749999999999995,0.0
Dwight Powell,2017,0.0,16.374060353924737,0.0,14.24600937178378,40.36901405767567,27.601973684210527,0.0
Dewayne Dedmon,2017,0.0,29.3792341097487,49.6,18.474246241921467,46.592807802401836,28.076973684210532,3.0126458192525627
Willy Hernangomez,2017,0.0,18.838089928365825,0.0,11.892111471561904,36.802204364530155,20.170394736842105,0.0
Tyson Chandler,2017,0.0,29.30005587317703,0.0,15.331694758771333,41.997542138157,23.33092105263158,0.0
Kenneth Faried,2017,0.0,21.452206906259576,0.0,14.633619339460008,40.95042900919001,26.778947368421054,0.0
Manu Ginobili,2017,0.0,11.885148702179528,49.6,10.42221196956739,34.10738861087355,21.161184210526315,-6.7111116072171475
Marreese Speights,2017,0.0,23.272275476358153,0.0,13.783964372845086,39.67594655926763,25.05592105263158,-1.743555114489681
Randy Foye,2017,0.0,5.0368658456323745,0.0,-2.71202780290219,11.745566636517372,-10.774342105263159,0.0
Boris Diaw,2017,0.0,7.724332624375575,25.5,1.8923946896847146,18.46939026442198,-0.488157894736842,0.26443206439582223
Corey Brewer,2017,0.0,4.149532981153309,0.0,0.6914019260421944,16.267570197744025,-0.47368421052631693,0.0
Terrence Jones,2017,0.0,11.027880316689142,0.0,7.59410486650472,28.922525588591988,13.89013157894737,0.0
Zaza Pachulia,2017,0.0,19.63954445108343,55.00000000000001,13.430795587614107,39.146193381421156,26.601315789473688,-10.921475333591331
Noah Vonleh,2017,0.0,8.88019761655458,0.0,0.9527866977209053,16.746775612488328,-0.9657894736842095,-2.8548720703125
Terry Rozier,2017,0.0,7.006286580333967,49.6,3.772537576290515,21.916318889865945,5.027631578947368,-4.620520505722025
Malcolm Delaney,2017,0.0,8.284354895051898,0.0,-0.729985637789637,14.124017234652435,-14.115131578947368,15.346722841031793
Mike Muscala,2017,0.0,13.87681552861519,0.0,10.886234703762248,34.95809695689746,22.484210526315792,-4.222879256965944
Caris LeVert,2017,0.0,5.1267352328369205,0.0,4.668129987810302,23.558238310985555,8.542763157894736,0.0
Jonas Jerebko,2017,0.0,6.219241748140648,49.6,5.011669702817692,24.188061121832437,3.940789473684211,5.476210279210054
Kyle O'Quinn,2017,0.0,19.064987195689714,0.0,15.832604585921631,42.748906878882444,30.353947368421053,0.0
Dante Exum,2017,0.0,4.6180581117872155,25.5,0.7180826540212064,16.316484865705544,-2.6921052631578952,2.01724101984053
Justin Anderson,2017,0.0,8.5924939980222,0.0,5.232423739584662,24.592776855905214,9.021052631578947,0.0
Meyers Leonard,2017,0.0,5.182742925894596,0.0,-0.08470736131914716,14.898351166417024,-1.7572368421052629,-2.6470278637770894
Shelvin Mack,2017,0.0,7.789106637032913,25.5,2.026524375273566,18.71529468800154,2.4815789473684204,-5.335417141544118
Nene,2017,0.0,27.961107784929908,25.5,18.472190362188275,46.59023795273534,27.23355263157895,10.805762714188418
Yogi Ferrell,2017,0.0,2.2670377113771005,0.0,3.853827919389191,22.06535118554685,8.888815789473684,0.0
Richaun Holmes,2017,0.0,23.709610969072276,0.0,15.437054677639127,42.15558201645869,26.27828947368421,0.0
Timothe Luwawu-Cabarrot,2017,0.0,3.1371001790621786,0.0,-1.9351229346833168,12.67785247838002,-7.844078947368421,0.0
Nemanja Bjelica,2017,0.0,6.17606344698717,0.0,3.110761430102871,20.703062621855263,5.0375,0.0
J.R. Smith,2017,0.0,0.0,64.0,1.8545653627351755,18.40003649834782,-0.567763157894737,3.2407820382901082
Derrick Favors,2017,0.0,10.571123031878907,25.5,9.88044618852409,33.1141513456275,17.511184210526316,3.3226293603051253
Troy Daniels,2017,0.0,6.734573545810985,0.0,1.6592852578865713,18.042022972792047,2.926315789473684,-3.546320962993421
Justin Hamilton,2017,0.0,6.076496583412402,0.0,5.935389340253326,25.881547123797763,11.34671052631579,0.0
Ben McLemore,2017,0.0,5.030017356312379,0.0,-1.5308008586386044,13.163038969633673,-7.832236842105265,0.0
Aron Baynes,2017,0.0,11.570307286599657,0.0,6.198010488615489,26.363019229128398,9.469736842105263,0.0
Trey Lyles,2017,0.0,7.020418365496447,25.5,2.2568591657668273,19.137575137239182,-0.19539473684210573,2.492412455766545
Jeremy Lamb,2017,0.0,13.722969612342176,0.0,10.56771565092442,34.3741453600281,20.13486842105263,0.0
Brandon Knight,2017,0.0,10.304947818484308,0.0,1.4626880026207347,17.68159467147135,-2.486842105263158,0.0
Joe Harris,2017,0.0,3.5650324038956294,0.0,-0.6136249503782227,14.263650059546134,-4.463157894736842,0.0
Ian Clark,2017,0.0,10.91441360710671,55.00000000000001,6.898747539943429,27.64770382322962,10.23157894736842,-2.4729785026778117
Jahlil Okafor,2017,0.0,10.56128044731619,0.0,4.0439658916269305,22.413937467982706,3.6842105263157894,0.0
Mirza Teletovic,2017,0.0,4.539676963324435,0.0,-2.2401352509537866,12.311837698855456,-6.411184210526316,-2.6093808049535605
Tyler Ulis,2017,0.0,11.067039699330785,0.0,2.861893579353691,20.246804895481766,0.7315789473684213,0.0
John Henson,2017,0.0,10.440100980153282,0.0,6.625631693180162,27.146991437496965,13.192763157894738,-2.099783281733746
Timofey Mozgov,2017,0.0,6.53898584193507,0.0,0.46617605682945956,15.854656104187342,-3.5993421052631573,0.0
Tarik Black,2017,0.0,11.21273475034269,0.0,5.52706748463894,25.13295705517139,7.069078947368421,0.0
Lucas Nogueira,2017,0.0,31.569650093319453,25.5,18.96198270381414,47.202478379767676,28.72828947368421,4.442038462483764
Devin Harris,2017,0.0,9.629177926023923,0.0,7.565894108113985,28.87080586487564,13.807894736842107,0.0
Patrick McCaw,2017,0.0,2.769553407562777,55.00000000000001,4.087225735397988,22.493247181562978,3.056578947368421,6.557015038204327
Jason Smith,2017,0.0,16.62298595534289,25.5,6.629109983386045,27.153368302874416,10.39078947368421,-8.103271620646284
Luke Babbitt,2017,0.0,4.328788893954563,0.0,2.565710794751243,19.703803123710614,4.189473684210526,0.0
Montrezl Harrell,2017,0.0,30.37020901554427,25.5,16.994408914106717,44.49161337116008,29.28223684210526,-4.539752321981425
Alex Abrines,2017,0.0,4.0172996869026765,0.0,2.839555074450128,20.205850969825235,7.768421052631578,-3.4447230342976005
Nerlens Noel,2017,0.0,27.31927232655903,0.0,18.7452971885774,46.93162148572175,34.23223684210527,0.0
Cristiano Felicio,2017,0.0,17.623104018213258,0.0,10.170865095027782,33.64658600755093,19.496052631578948,-4.232291021671826
Willie Reed,2017,0.0,14.94191843312862,0.0,11.200967997977795,35.53510799629262,21.048684210526318,0.0
Brandon Rush,2017,0.0,0.0,0.0,-1.758460739030023,12.889847113163972,-4.235526315789474,0.0
Jerian Grant,2017,0.0,7.38108350689392,0.0,7.232442231247486,28.259477423953722,17.139473684210525,-3.581517027863777
Kyle Anderson,2017,0.0,9.770652649426948,49.6,14.79920221011963,41.19880331517945,22.645394736842103,16.939079568506646
Mindaugas Kuzminskas,2017,0.0,5.19000536167456,0.0,2.850741195235722,20.22635885793216,4.0625,0.0
Joakim Noah,2017,0.0,9.264666557216746,0.0,7.905062655999351,29.492614869332144,15.084210526315792,0.0
Rudy Gay,2017,0.0,0.0,0.0,8.677036951501156,30.90790107775212,21.655263157894737,0.0
C.J. Watson,2017,0.0,5.600601133808018,0.0,0.21985545288028463,15.403068330280522,-3.4980263157894727,0.0
Bobby Portis,2017,0.0,11.90034801600073,0.0,7.024226784822941,27.877749105508727,12.54078947368421,-0.26392028825523517
LeBron James,2018,39.6,55.75444605326659,64.0,65.42160578577976,90.08523299453067,73.8736842105263,85.83811257934404
Khris Middleton,2018,0.0,21.651710911235636,0.0,15.332749677576697,41.99912451636504,22.179605263157896,12.791926839575877
Andrew Wiggins,2018,0.0,8.602076850549196,0.0,1.2586805037207063,17.30758092348796,1.3710526315789473,-3.4080787755176085
Bradley Beal,2018,6.4,24.46713926829285,0.0,18.048813404689618,46.06101675586202,30.534868421052632,-0.19969669478581464
Jrue Holiday,2018,12.8,20.25561813323749,25.5,19.082399996609006,47.35299999576126,28.857236842105266,4.311199592638172
CJ McCollum,2018,0.0,17.222281241304223,0.0,13.4038775547775,39.10581633216625,25.864473684210527,1.4626238815412091
Karl-Anthony Towns,2018,9.600000000000001,45.81184588246763,0.0,33.35909148433797,63.35909148433797,58.98026315789474,-3.293648055226327
Russell Westbrook,2018,37.6,35.51871422166037,0.0,36.05314638604416,66.30978968429969,55.6828947368421,-0.08687239365525956
Paul George,2018,15.200000000000001,23.395715348727784,0.0,21.01222662904425,49.76528328630531,37.63552631578948,-5.198448819643215
Giannis Antetokounmpo,2018,23.200000000000003,47.63951784864222,0.0,40.31983152796714,71.10981046896303,60.79671052631579,12.300860672913423
Kemba Walker,2018,6.4,28.299170404353006,0.0,23.457173498011844,52.821466872514804,42.161184210526315,0.0
Ben Simmons,2018,0.0,23.296938754447424,25.5,22.46861400762399,51.58576750952999,45.47105263157895,-3.0894484398197646
Anthony Davis,2018,51.6,49.615682038687126,25.5,48.66049135425901,79.66049135425901,67.29473684210525,8.009924909572632
Taj Gibson,2018,0.0,14.783775964568425,0.0,9.83609305312828,33.03283726406851,20.409868421052632,-3.235899764684148
DeMar DeRozan,2018,23.200000000000003,27.40984672302817,25.5,24.524647571495557,54.15580946436945,40.19736842105263,-9.515975232198143
Josh Richardson,2018,0.0,7.264793907154088,0.0,8.945615532875365,31.400295143604836,20.353947368421053,-2.746249263670406
Will Barton,2018,0.0,14.124065342180629,0.0,12.191180021234231,37.28677003185135,24.804605263157896,0.0
Damian Lillard,2018,38.400000000000006,42.54790000618633,0.0,40.63933838957047,71.46925568826677,64.9578947368421,-4.248390092879258
Tobias Harris,2018,0.0,16.484230143258014,0.0,14.481688330084182,40.72253249512627,29.0,0.0
Donovan Mitchell,2018,0.0,20.481800283586292,25.5,13.531607206150879,39.29741080922632,23.601973684210527,-2.9579271250459462
Harrison Barnes,2018,0.0,14.816282837464405,0.0,8.61449112143925,30.793233722638625,13.888157894736842,0.0
Andre Drummond,2018,12.0,24.34776553134727,0.0,24.92406454536671,54.65508068170839,45.07171052631579,0.0
Thaddeus Young,2018,0.0,6.532353242789026,0.0,9.511971721867733,32.438614823424174,19.5546052631579,4.946115120862314
Lou Williams,2018,0.0,31.015769840143026,0.0,19.028054389922758,47.28506798740345,32.3453947368421,0.0
E'Twaun Moore,2018,0.0,9.792622078001493,25.5,4.8413479819068534,23.875804633495896,9.498684210526315,-7.081299108359133
Joe Ingles,2018,0.0,20.50152185191062,25.5,16.162600063205907,43.243900094808865,31.314473684210522,-4.813728249704887
Jamal Murray,2018,0.0,18.04418015588566,0.0,10.544560577018732,34.331694391201005,18.45,0.0
Victor Oladipo,2018,27.200000000000003,34.213242269920976,0.0,32.60944642599246,62.60944642599246,49.89802631578947,5.137016391980303
James Harden,2018,66.8,58.87704532744465,49.6,61.323680065577015,88.50910771752962,83.30179161713026,14.983024846827114
Robert Covington,2018,12.8,8.380431856766917,25.5,13.048848288083137,38.5732724321247,24.814473684210526,-7.310301400832043
Kyle Lowry,2018,6.4,29.262567779023637,25.5,28.16357292275624,58.163572922756245,49.794078947368426,6.056362375682285
LaMarcus Aldridge,2018,23.200000000000003,30.917170549261293,0.0,31.27300058648316,61.273000586483164,50.185526315789474,5.418334314131654
Klay Thompson,2018,6.4,22.62405750864895,55.00000000000001,12.180939765718385,37.271409648577574,16.767763157894734,-8.545458207878106
Carmelo Anthony,2018,0.0,10.156088477313787,0.0,3.7149348327028333,21.810713859955193,7.1763157894736835,-4.159965841573142
Steven Adams,2018,0.0,25.301341649116573,0.0,18.320438211515476,46.40054776439435,35.60921052631579,-1.1516428763954836
Taurean Prince,2018,0.0,9.97790394497487,0.0,4.930751720336615,24.039711487283792,6.430263157894737,0.0
Bojan Bogdanovic,2018,0.0,17.061188558069166,0.0,8.43863916674075,30.47083847235804,15.894736842105264,-5.574095831003289
Dwight Howard,2018,0.0,27.318401058444127,0.0,15.281916717075761,41.92287507561364,25.132236842105264,0.0
Kentavious Caldwell-Pope,2018,0.0,5.797315890263403,0.0,8.645180099949076,30.84949684990664,18.854605263157893,0.0
Jayson Tatum,2018,0.0,15.122377888877658,49.6,13.978818788796286,39.96822818319443,27.43223684210526,-4.94908527540446
Nikola Jokic,2018,0.0,39.79640980604853,0.0,31.367156662180797,61.3671566621808,60.281578947368416,0.0
Otto Porter Jr.,2018,0.0,20.65088878463497,0.0,18.712873028517322,46.89109128564665,39.4625,-3.955995604286736
DeAndre Jordan,2018,0.0,31.110510813669066,0.0,20.48863502554826,49.11079378193532,36.054605263157896,0.0
Marc Gasol,2018,0.0,20.793566982538703,0.0,14.513437008121068,40.7701555121816,25.539473684210527,0.0
Kyle Kuzma,2018,0.0,11.978529176473687,0.0,7.617957863026209,28.966256082214716,12.80657894736842,0.0
Goran Dragic,2018,6.4,18.420895053719242,0.0,12.571957123772012,37.85793568565802,20.972368421052632,-3.9454000097232975
Dillon Brooks,2018,0.0,3.9814091596232033,0.0,-1.4455542843793352,13.265334858744797,-6.7730263157894735,0.0
Wilson Chandler,2018,0.0,4.401880085998789,0.0,2.54517756234249,19.666158864294566,4.938157894736841,0.0
Kevin Durant,2018,47.2,54.68729913413369,100.0,53.43205851571956,83.40244096100369,62.17763157894737,33.077945951978066
Eric Bledsoe,2018,0.0,26.758545610083637,0.0,16.42715758121354,43.64073637182031,31.258552631578947,-5.946594427244583
Jeff Teague,2018,0.0,15.714920192531915,0.0,9.917368580972655,33.18184239844987,20.423026315789475,-3.8869317532894736
Dario Saric,2018,0.0,18.026018809903384,25.5,15.567298850061407,42.35094827509211,27.089473684210528,4.8473502759435805
Courtney Lee,2018,0.0,6.144681905225804,0.0,6.848270933985153,27.55516337897278,14.010526315789473,0.0
Spencer Dinwiddie,2018,0.0,15.581228919901754,0.0,12.216329902701196,37.32449485405179,22.670394736842102,0.0
Gary Harris,2018,0.0,19.213898403651264,0.0,12.690951409049509,38.03642711357426,23.451973684210525,0.0
Draymond Green,2018,13.600000000000001,18.088648281561447,55.00000000000001,21.93512574948362,50.918907186854526,31.605921052631576,11.610774689086394
Yogi Ferrell,2018,0.0,4.571447990880751,0.0,4.039864784945665,22.406418772400386,7.560526315789474,0.0
P.J. Tucker,2018,0.0,5.204279374594347,49.6,6.76986490462016,27.411418991803625,8.727631578947367,7.538187335349072
Al Horford,2018,19.200000000000003,18.42155274065998,49.6,27.08116687382261,57.08116687382261,41.9703947368421,11.199624324031108
Trevor Ariza,2018,0.0,4.532233921802349,49.6,7.107835710398273,28.031032135730168,20.107894736842105,-13.825144048737423
Justin Holiday,2018,0.0,3.8439728555853567,0.0,2.055601243539869,18.768602279823092,2.1171052631578946,0.0
Ricky Rubio,2018,0.0,16.056814721368383,25.5,12.557487194188129,37.83623079128219,22.54671052631579,-0.9794440355847749
J.R. Smith,2018,0.0,2.762228275778475,64.0,-1.7096923930339947,12.948369128359206,-3.6032894736842107,-13.470610639705882
Kelly Oubre Jr.,2018,0.0,6.740249238672954,0.0,3.8853989728502154,22.123231450225394,8.480263157894736,-3.8921017516447365
Cory Joseph,2018,0.0,6.3702641945020595,0.0,4.165105030965375,22.636025890103188,7.298684210526316,1.3040151721840159
Allen Crabbe,2018,0.0,7.164126764336203,0.0,5.823276391820374,25.67600671833735,10.651315789473685,0.0
Julius Randle,2018,0.0,31.819995454596913,0.0,17.54057482509113,45.3108622376367,27.838815789473685,0.0
DeMarre Carroll,2018,0.0,10.033945950854486,0.0,8.868333431384226,31.25861129087108,17.051315789473687,0.0
Bogdan Bogdanovic,2018,0.0,9.572721481612401,0.0,5.529217457084551,25.136898671321674,8.086842105263159,0.0
Jimmy Butler,2018,24.0,28.555745913535315,0.0,30.195684842192357,60.19568484219236,52.84473684210527,-2.2701834792293716
Eric Gordon,2018,0.0,17.64051173775929,49.6,9.956711682673186,33.25397141823417,19.60855263157895,-12.236879432493229
Derrick Favors,2018,0.0,19.06320150414192,25.5,17.83766098122503,45.75649147183755,34.050657894736844,0.5612924236066551
Jaylen Brown,2018,0.0,10.369357092221097,49.6,8.93452572529065,31.379963829699523,15.552631578947368,-2.348578032114246
T.J. Warren,2018,0.0,12.924189738959608,0.0,8.614553337905008,30.79334778615918,14.230921052631578,0.0
Wesley Matthews,2018,0.0,4.48364154661746,0.0,4.328083435808376,22.934819632315357,8.356578947368419,0.0
JJ Redick,2018,0.0,25.199548198718055,25.5,16.08470595510518,43.12705893265777,27.342105263157894,-1.1806167607636975
Patty Mills,2018,0.0,6.866337235797017,0.0,5.153452213264986,24.44799572431914,11.854605263157895,-3.800449983915441
Denzel Valentine,2018,0.0,8.170198945684033,0.0,5.260253732855602,24.643798510235268,8.132236842105263,0.0
Serge Ibaka,2018,0.0,14.074327782436123,25.5,9.317496140100449,32.08207625685082,19.207894736842103,-7.856505034829721
Jae Crowder,2018,0.0,2.990236819740274,25.5,1.1330568550307962,17.077270900889793,2.460526315789474,-6.63829376174812
Jusuf Nurkic,2018,0.0,21.54465727791685,0.0,12.629744995899019,37.944617493848526,21.486184210526318,1.7259963199936112
Dennis Schroder,2018,0.0,22.85643214637003,0.0,9.853479648866607,33.06471268958878,12.251315789473686,0.0
Marcin Gortat,2018,0.0,9.802928655023347,0.0,7.845827829893899,29.384017688138815,17.37763157894737,-4.246178531588622
Al-Farouq Aminu,2018,0.0,7.953147831948006,0.0,8.756459228292492,31.053508585202902,17.276973684210525,4.950614186921008
Dragan Bender,2018,0.0,4.25507559339383,0.0,-2.3656191565723277,12.161257012113207,-9.810526315789476,0.0
Terry Rozier,2018,0.0,11.309771880207267,49.6,15.389332669417508,42.08399900412626,28.092105263157894,5.9420877381622255
Austin Rivers,2018,0.0,8.56791331092808,0.0,4.734185391968493,23.67933988527557,7.469078947368421,0.0
Tony Snell,2018,0.0,5.45154528420688,0.0,0.8721500772322541,16.598941808259134,1.6236842105263163,-4.54416033736455
Tyler Johnson,2018,0.0,6.334742680260687,0.0,7.538964841138592,28.821435542087418,15.385526315789477,1.0995984113482304
Dennis Smith Jr.,2018,0.0,15.717608763386632,0.0,1.8018459692093216,18.303384276883754,-4.283552631578947,0.0
Willie Cauley-Stein,2018,0.0,14.427891317543482,0.0,10.39227713510409,34.052508081024165,18.16842105263158,0.0
Ish Smith,2018,0.0,13.2937990273087,0.0,9.792436361223391,32.952799995576214,18.250657894736843,0.0
Wayne Ellington,2018,0.0,11.097126251945065,0.0,8.636663525659689,30.833883130376094,17.94407894736842,-3.759578619388545
Evan Turner,2018,0.0,4.1713956597420925,0.0,0.8983640023365069,16.647000670950263,2.3868421052631574,-2.8587039785942334
